userId,foodId,rating
23,13,4
23,14,3
23,15,3
24,31,4
24,32,5
24,33,4
24,34,3
24,41,4
24,42,5
24,43,4
24,44,3
24,45,5
24,51,4
24,52,3
24,53,3
24,54,4
24,55,4
24,1,5
24,2,4
24,3,5
24,4,5
24,5,5
24,6,4
24,7,4
24,8,4
24,9,5
24,10,5
24,11,4
24,12,4
24,13,4
24,14,4
24,15,4
25,31,4
25,32,5
25,33,3
25,34,2
25,41,3
25,42,5
25,43,4
25,44,3
25,45,3
25,51,4
25,52,3
25,53,4
25,54,2
25,55,3
25,1,3
25,2,3
25,3,5
25,4,4
25,5,5
25,6,4
25,7,4
25,8,4
25,9,4
25,10,4
25,11,4
25,12,4
25,13,3
25,14,3
25,15,4
26,31,4
26,32,4
26,33,3
26,34,3
26,41,3
26,42,5
26,43,4
26,44,4
26,45,4
26,51,4
26,52,5
26,53,2
26,54,3
26,55,4
26,1,3
26,2,3
26,3,3
26,4,3
26,5,3
26,6,4
26,7,4
26,8,4
26,9,4
26,10,3
26,11,3
26,12,3
26,13,3
26,14,3
26,15,3
27,1,2
27,2,2
27,3,4
27,4,4
27,5,4
27,6,5
27,7,5
27,8,4
27,9,2
27,10,3
27,11,3
27,12,3
27,13,2
27,14,1
27,15,1
27,16,5
27,17,2
27,18,3
27,19,4
27,20,4
27,21,5
27,22,5
27,23,3
27,24,3
27,25,2
27,26,1
27,27,5
27,28,1
27,29,1
27,30,1
27,31,1
27,32,1
27,33,3
27,34,4
27,35,4
27,36,2
27,37,2
27,38,3
27,39,5
27,40,5
27,41,1
27,42,2
27,43,5
27,44,2
27,45,1
27,46,3
27,47,3
27,48,4
27,49,4
27,50,5
27,51,2
27,52,3
27,53,4
27,54,1
27,55,5
27,56,3
27,57,5
27,58,4
27,59,2
27,60,1
28,1,2
28,2,2
28,3,4
28,4,4
28,5,4
28,6,5
28,7,5
28,8,4
28,9,2
28,10,3
28,11,3
28,12,3
28,13,2
28,14,1
28,15,1
28,16,5
28,17,2
28,18,3
28,19,4
28,20,4
28,21,5
28,22,5
28,23,3
28,24,3
28,25,2
28,26,1
28,27,5
28,28,1
28,29,1
28,30,1
28,31,1
28,32,1
28,33,3
28,34,4
28,35,4
28,36,2
28,37,2
28,38,3
28,39,5
28,40,5
28,41,1
28,42,2
28,43,5
28,44,2
28,45,1
28,46,3
28,47,3
28,48,4
28,49,4
28,50,5
28,51,2
28,52,3
28,53,4
28,54,1
28,55,5
28,56,3
28,57,5
28,58,4
28,59,2
28,60,1
29,1,4
29,2,2
29,3,3
29,4,3
29,5,3
29,6,4
29,7,5
29,8,5
29,9,5
29,10,5
29,11,5
29,12,1
29,13,2
29,14,3
29,15,4
29,16,4
29,17,3
29,18,2
29,19,5
29,20,2
29,21,1
29,22,2
29,23,4
29,24,2
29,25,4
29,26,3
29,27,1
29,28,1
29,29,1
29,30,1
29,31,2
29,32,3
29,33,5
29,34,1
29,35,5
29,36,4
29,37,3
29,38,4
29,39,2
29,40,1
29,41,2
29,42,4
29,43,4
29,44,2
29,45,1
29,46,3
29,47,3
29,48,5
29,49,5
29,50,1
29,51,1
29,52,5
29,53,5
29,54,4
29,55,4
29,56,3
29,57,1
29,58,2
29,59,2
29,60,3
30,1,4
30,2,2
30,3,5
30,9,2
30,10,3
30,11,3
30,12,2
30,13,2
30,14,1
30,15,1
30,16,4
30,17,5
30,18,3
30,25,4
30,26,3
30,27,1
30,28,2
30,29,1
30,30,3
30,36,4
30,37,2
30,38,4
30,39,3
30,40,3
30,41,4
30,42,5
30,43,5
30,44,2
30,45,2
30,46,4
30,47,1
30,48,3
30,49,1
30,50,3
30,56,1
30,57,2
30,58,2
30,59,5
30,60,3
31,1,5
31,2,4
31,3,5
31,4,5
31,5,5
31,6,5
31,7,5
31,8,5
31,9,5
31,10,5
31,11,3
31,12,1
31,13,1
31,14,2
31,15,2
31,16,5
31,17,5
31,18,5
31,19,5
31,20,5
31,21,5
31,22,5
31,23,5
31,24,3
31,25,5
31,26,5
31,27,5
31,28,5
31,29,5
31,30,5
31,31,5
31,32,4
31,33,5
31,34,1
31,35,4
31,36,1
31,37,3
31,38,3
31,39,2
31,40,2
31,41,5
31,42,5
31,43,5
31,44,2
31,45,2
31,46,4
31,47,2
31,48,3
31,49,4
31,50,3
31,51,5
31,52,4
31,53,3
31,54,3
31,55,5
31,56,2
31,57,2
31,58,1
31,59,1
31,60,2
